domain,reliability_label,wiki_citation
noaa.gov,0.0,0
newhumanist.org.uk,0.0,0
newscientist.com,0.0,0
nextbigfuture.com,0.0,0
oceana.org,0.0,0
phys.org,0.0,0
plos.org,0.0,0
quantamagazine.org,0.0,0
realclimate.org,0.0,0
sciencebasedmedicine.org,0.0,0
sciencedaily.com,0.0,0
sciencenews.org,0.0,0
skeptoid.com,0.0,0
smithsonianmag.com,0.0,0
societyforscience.org,0.0,0
bmj.com,0.0,0
democracychronicles.org,-1.0,0
msnbc.com,-1.0,0
derstandard.at,-0.5,0
houstonchronicle.com,-0.5,0
cincinnati.com,0.0,0
popularresistance.org,-1.0,0
blackenterprise.com,-0.5,0
blackpressusa.com,-0.5,0
cbc.ca,-0.5,0
radio-canada.ca,-0.5,0
deseret.com,0.5,0
atr.org,1.0,0
thecollegefix.com,1.0,0
charismanews.com,1.0,0
clashdaily.com,1.0,0
watchers.news,0.0,0
